"","location","city","country","utc","local","parameter","value","unit","latitude","longitude","attribution","fyh","fecha","horas","dias","meses"
"78","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-07T00:00:00.000Z","2019-09-06T19:00:00-05:00","o3",0.0099,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-07 00:00:00,2019-09-07,0,7,9
"79","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T23:00:00.000Z","2019-09-06T18:00:00-05:00","o3",0.023,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 23:00:00,2019-09-06,23,6,9
"80","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T22:00:00.000Z","2019-09-06T17:00:00-05:00","o3",0.0407,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 22:00:00,2019-09-06,22,6,9
"81","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T21:00:00.000Z","2019-09-06T16:00:00-05:00","o3",0.0634,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 21:00:00,2019-09-06,21,6,9
"82","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T20:00:00.000Z","2019-09-06T15:00:00-05:00","o3",0.0699,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 20:00:00,2019-09-06,20,6,9
"83","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T19:00:00.000Z","2019-09-06T14:00:00-05:00","o3",-9999,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 19:00:00,2019-09-06,19,6,9
"84","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T18:00:00.000Z","2019-09-06T13:00:00-05:00","o3",0.047,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 18:00:00,2019-09-06,18,6,9
"85","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T17:00:00.000Z","2019-09-06T12:00:00-05:00","o3",0.0363,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 17:00:00,2019-09-06,17,6,9
"86","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T16:00:00.000Z","2019-09-06T11:00:00-05:00","o3",0.0238,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 16:00:00,2019-09-06,16,6,9
"87","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T15:00:00.000Z","2019-09-06T10:00:00-05:00","o3",0.0124,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 15:00:00,2019-09-06,15,6,9
"88","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T14:00:00.000Z","2019-09-06T09:00:00-05:00","o3",0.0147,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 14:00:00,2019-09-06,14,6,9
"89","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T13:00:00.000Z","2019-09-06T08:00:00-05:00","o3",0.0141,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 13:00:00,2019-09-06,13,6,9
"90","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T12:00:00.000Z","2019-09-06T07:00:00-05:00","o3",0.0175,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 12:00:00,2019-09-06,12,6,9
"91","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T11:00:00.000Z","2019-09-06T06:00:00-05:00","o3",0.0139,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 11:00:00,2019-09-06,11,6,9
"92","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T10:00:00.000Z","2019-09-06T05:00:00-05:00","o3",0.0028,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 10:00:00,2019-09-06,10,6,9
"93","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T09:00:00.000Z","2019-09-06T04:00:00-05:00","o3",0.0049,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 09:00:00,2019-09-06,9,6,9
"94","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T08:00:00.000Z","2019-09-06T03:00:00-05:00","o3",0.0063,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 08:00:00,2019-09-06,8,6,9
"95","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T07:00:00.000Z","2019-09-06T02:00:00-05:00","o3",0.0118,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 07:00:00,2019-09-06,7,6,9
"96","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T06:00:00.000Z","2019-09-06T01:00:00-05:00","o3",0.0144,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 06:00:00,2019-09-06,6,6,9
"97","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T05:00:00.000Z","2019-09-06T00:00:00-05:00","o3",0.0144,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 05:00:00,2019-09-06,5,6,9
"98","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T04:00:00.000Z","2019-09-05T23:00:00-05:00","o3",0.015,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 04:00:00,2019-09-06,4,6,9
"99","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T03:00:00.000Z","2019-09-05T22:00:00-05:00","o3",0.0142,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 03:00:00,2019-09-06,3,6,9
"100","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T02:00:00.000Z","2019-09-05T21:00:00-05:00","o3",0.0144,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 02:00:00,2019-09-06,2,6,9
"101","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T01:00:00.000Z","2019-09-05T20:00:00-05:00","o3",0.028,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 01:00:00,2019-09-06,1,6,9
"102","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-06T00:00:00.000Z","2019-09-05T19:00:00-05:00","o3",0.0306,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-06 00:00:00,2019-09-06,0,6,9
"103","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T23:00:00.000Z","2019-09-05T18:00:00-05:00","o3",0.0363,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 23:00:00,2019-09-05,23,5,9
"104","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T22:00:00.000Z","2019-09-05T17:00:00-05:00","o3",0.0421,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 22:00:00,2019-09-05,22,5,9
"105","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T21:00:00.000Z","2019-09-05T16:00:00-05:00","o3",0.0424,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 21:00:00,2019-09-05,21,5,9
"106","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T20:00:00.000Z","2019-09-05T15:00:00-05:00","o3",0.0358,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 20:00:00,2019-09-05,20,5,9
"107","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T19:00:00.000Z","2019-09-05T14:00:00-05:00","o3",0.0341,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 19:00:00,2019-09-05,19,5,9
"108","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T18:00:00.000Z","2019-09-05T13:00:00-05:00","o3",0.0332,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 18:00:00,2019-09-05,18,5,9
"109","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T17:00:00.000Z","2019-09-05T12:00:00-05:00","o3",0.034,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 17:00:00,2019-09-05,17,5,9
"110","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T16:00:00.000Z","2019-09-05T11:00:00-05:00","o3",0.0306,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 16:00:00,2019-09-05,16,5,9
"111","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T15:00:00.000Z","2019-09-05T10:00:00-05:00","o3",0.0278,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 15:00:00,2019-09-05,15,5,9
"112","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T14:00:00.000Z","2019-09-05T09:00:00-05:00","o3",0.0204,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 14:00:00,2019-09-05,14,5,9
"113","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T13:00:00.000Z","2019-09-05T08:00:00-05:00","o3",0.0061,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 13:00:00,2019-09-05,13,5,9
"114","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T12:00:00.000Z","2019-09-05T07:00:00-05:00","o3",0.0011,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 12:00:00,2019-09-05,12,5,9
"115","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T11:00:00.000Z","2019-09-05T06:00:00-05:00","o3",0.0017,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 11:00:00,2019-09-05,11,5,9
"116","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T10:00:00.000Z","2019-09-05T05:00:00-05:00","o3",0.0052,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 10:00:00,2019-09-05,10,5,9
"117","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T09:00:00.000Z","2019-09-05T04:00:00-05:00","o3",0.0091,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 09:00:00,2019-09-05,9,5,9
"118","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T08:00:00.000Z","2019-09-05T03:00:00-05:00","o3",0.0099,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 08:00:00,2019-09-05,8,5,9
"119","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T07:00:00.000Z","2019-09-05T02:00:00-05:00","o3",0.0107,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 07:00:00,2019-09-05,7,5,9
"120","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T06:00:00.000Z","2019-09-05T01:00:00-05:00","o3",0.0149,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 06:00:00,2019-09-05,6,5,9
"121","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T05:00:00.000Z","2019-09-05T00:00:00-05:00","o3",0.0047,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 05:00:00,2019-09-05,5,5,9
"122","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T04:00:00.000Z","2019-09-04T23:00:00-05:00","o3",0.0058,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 04:00:00,2019-09-05,4,5,9
"123","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T03:00:00.000Z","2019-09-04T22:00:00-05:00","o3",0.0119,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 03:00:00,2019-09-05,3,5,9
"124","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T02:00:00.000Z","2019-09-04T21:00:00-05:00","o3",0.0175,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 02:00:00,2019-09-05,2,5,9
"125","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T01:00:00.000Z","2019-09-04T20:00:00-05:00","o3",0.0219,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 01:00:00,2019-09-05,1,5,9
"126","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-05T00:00:00.000Z","2019-09-04T19:00:00-05:00","o3",0.0277,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-05 00:00:00,2019-09-05,0,5,9
"127","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T23:00:00.000Z","2019-09-04T18:00:00-05:00","o3",0.0341,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 23:00:00,2019-09-04,23,4,9
"128","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T22:00:00.000Z","2019-09-04T17:00:00-05:00","o3",0.0392,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 22:00:00,2019-09-04,22,4,9
"129","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T21:00:00.000Z","2019-09-04T16:00:00-05:00","o3",0.0421,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 21:00:00,2019-09-04,21,4,9
"130","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T20:00:00.000Z","2019-09-04T15:00:00-05:00","o3",0.0403,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 20:00:00,2019-09-04,20,4,9
"131","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T19:00:00.000Z","2019-09-04T14:00:00-05:00","o3",0.0413,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 19:00:00,2019-09-04,19,4,9
"132","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T18:00:00.000Z","2019-09-04T13:00:00-05:00","o3",0.0395,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 18:00:00,2019-09-04,18,4,9
"133","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T17:00:00.000Z","2019-09-04T12:00:00-05:00","o3",0.0407,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 17:00:00,2019-09-04,17,4,9
"134","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T16:00:00.000Z","2019-09-04T11:00:00-05:00","o3",0.039,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 16:00:00,2019-09-04,16,4,9
"135","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T15:00:00.000Z","2019-09-04T10:00:00-05:00","o3",0.0313,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 15:00:00,2019-09-04,15,4,9
"136","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T14:00:00.000Z","2019-09-04T09:00:00-05:00","o3",0.0194,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 14:00:00,2019-09-04,14,4,9
"137","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T13:00:00.000Z","2019-09-04T08:00:00-05:00","o3",0.0103,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 13:00:00,2019-09-04,13,4,9
"138","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T12:00:00.000Z","2019-09-04T07:00:00-05:00","o3",0.003,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 12:00:00,2019-09-04,12,4,9
"139","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T11:00:00.000Z","2019-09-04T06:00:00-05:00","o3",0.0096,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 11:00:00,2019-09-04,11,4,9
"140","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T10:00:00.000Z","2019-09-04T05:00:00-05:00","o3",0.0145,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 10:00:00,2019-09-04,10,4,9
"141","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T09:00:00.000Z","2019-09-04T04:00:00-05:00","o3",0.0258,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 09:00:00,2019-09-04,9,4,9
"142","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T08:00:00.000Z","2019-09-04T03:00:00-05:00","o3",0.0212,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 08:00:00,2019-09-04,8,4,9
"143","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T07:00:00.000Z","2019-09-04T02:00:00-05:00","o3",0.0256,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 07:00:00,2019-09-04,7,4,9
"144","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T06:00:00.000Z","2019-09-04T01:00:00-05:00","o3",0.0178,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 06:00:00,2019-09-04,6,4,9
"145","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T05:00:00.000Z","2019-09-04T00:00:00-05:00","o3",0.0109,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 05:00:00,2019-09-04,5,4,9
"146","BAR-PDLA - Parque de las Aguas","Medellin","CO","2019-09-04T04:00:00.000Z","2019-09-03T23:00:00-05:00","o3",0.0105,"ppm",6.4067135,-75.419487,"[{""url"":""https://siata.gov.co/"",""name"":""Sistema de Alerta Temprana de Medellín y el Valle de Aburrá - SIATA""}]",2019-09-04 04:00:00,2019-09-04,4,4,9
